I241119 22:28:29.941461 55 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2024/11/19 22:28:29
I241119 22:28:30.359560 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7316  applying dep rule "UniqueWithoutIndexConstraint transitions to PUBLIC uphold 2-version invariant: VALIDATED->PUBLIC", 0 results found that took 541ns
I241119 22:28:30.359570 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7317  dep rule "UniqueWithoutIndexConstraint transitions to PUBLIC uphold 2-version invariant: VALIDATED->PUBLIC" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.UniqueWithoutIndexConstraint'›
I241119 22:28:30.359577 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7318  applying dep rule "UniqueWithoutIndexConstraint transitions to ABSENT uphold 2-version invariant: PUBLIC->VALIDATED", 0 results found that took 291ns
I241119 22:28:30.359595 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7319  dep rule "UniqueWithoutIndexConstraint transitions to ABSENT uphold 2-version invariant: PUBLIC->VALIDATED" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.UniqueWithoutIndexConstraint'›
I241119 22:28:30.359600 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7320  applying dep rule "UniqueWithoutIndexConstraint transitions to ABSENT uphold 2-version invariant: WRITE_ONLY->VALIDATED", 0 results found that took 417ns
I241119 22:28:30.359614 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7321  dep rule "UniqueWithoutIndexConstraint transitions to ABSENT uphold 2-version invariant: WRITE_ONLY->VALIDATED" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.UniqueWithoutIndexConstraint'›
I241119 22:28:30.359620 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7322  applying dep rule "UniqueWithoutIndexConstraint transitions to ABSENT uphold 2-version invariant: VALIDATED->ABSENT", 0 results found that took 583ns
I241119 22:28:30.359633 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7323  dep rule "UniqueWithoutIndexConstraint transitions to ABSENT uphold 2-version invariant: VALIDATED->ABSENT" did not apply. The first unsatisfied clause is: ‹$prev[Type] = '*scpb.UniqueWithoutIndexConstraint'›
I241119 22:28:30.359649 2089 sql/schemachanger/scplan/plan.go:122 ⋮ [intExec=set-zone] 7324  graph generation took 8.709583ms
I241119 22:28:30.359665 2089 sql/schemachanger/scplan/plan.go:136 ⋮ [intExec=set-zone] 7325  stage generation took 11.958µs
I241119 22:28:30.359670 2089 sql/schemachanger/scrun/scrun.go:76 ⋮ [intExec=set-zone] 7326  done building declarative schema changer plan in StatementPhase (rollback=false) for CONFIGURE ZONE in 8.730333ms
I241119 22:28:30.359685 2089 sql/schemachanger/scrun/scrun.go:179 ⋮ [intExec=set-zone] 7327  executing declarative schema change StatementPhase stage 1 of 1 with 1 MutationType op (rollback=false) for CONFIGURE ZONE
I241119 22:28:30.359714 2089 sql/schemachanger/scrun/scrun.go:100 ⋮ [intExec=set-zone] 7328  done executing declarative schema change StatementPhase stage 1 of 1 with 1 MutationType op (rollback=false) for CONFIGURE ZONE in 23.875µs
I241119 22:28:30.359792 2089 sql/schemachanger/scplan/plan.go:97 ⋮ [intExec=set-zone] 7329  building declarative schema changer plan in PreCommitPhase (rollback=false) for CONFIGURE ZONE
I241119 22:28:30.359868 2089 sql/schemachanger/scplan/internal/opgen/op_gen.go:94 ⋮ [intExec=set-zone] 7330  operation graph generation took 71.084µs
I241119 22:28:30.359874 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7331  applying dep rule "column existence precedes column dependents", 0 results found that took 541ns
I241119 22:28:30.359885 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7332  dep rule "column existence precedes column dependents" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.359890 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7333  applying dep rule "column existence precedes column dependents during an alter column type", 0 results found that took 458ns
I241119 22:28:30.359900 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7334  dep rule "column existence precedes column dependents during an alter column type" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.359905 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7335  applying dep rule "column dependents exist before column becomes public", 0 results found that took 1µs
I241119 22:28:30.359934 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7336  dep rule "column dependents exist before column becomes public" did not apply. The first unsatisfied clause is: ‹$dependent[Type] IN ['*scpb.ColumnComment', '*scpb.ColumnComputeExpression', '*scpb.ColumnDefaultExpression', '*scpb.ColumnName', '*scpb.ColumnNotNull', '*scpb.ColumnOnUpdateExpression', '*scpb.ColumnType', '*scpb.IndexColumn', '*scpb.SequenceOwner']›
I241119 22:28:30.359941 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7337  applying dep rule "column type set right after column existence", 0 results found that took 417ns
I241119 22:28:30.359951 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7338  dep rule "column type set right after column existence" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.359955 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7339  applying dep rule "column name set right after column existence, except for alter column type", 0 results found that took 250ns
I241119 22:28:30.359965 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7340  dep rule "column name set right after column existence, except for alter column type" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.359969 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7341  applying dep rule "during alter column type, column names for old and new columns are swapped in the same stage", 0 results found that took 541ns
I241119 22:28:30.359981 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7342  dep rule "during alter column type, column names for old and new columns are swapped in the same stage" did not apply. The first unsatisfied clause is: ‹$old-column-name[Type] = '*scpb.ColumnName'›
I241119 22:28:30.359988 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7343  applying dep rule "DEFAULT or ON UPDATE existence precedes writes to column, except if they are added as part of a alter column type", 0 results found that took 750ns
I241119 22:28:30.360004 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7344  dep rule "DEFAULT or ON UPDATE existence precedes writes to column, except if they are added as part of a alter column type" did not apply. The first unsatisfied clause is: ‹$expr[Type] IN ['*scpb.ColumnDefaultExpression', '*scpb.ColumnOnUpdateExpression']›
I241119 22:28:30.360010 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7345  applying dep rule "column writable right before column constraint is enforced.", 0 results found that took 209ns
I241119 22:28:30.360020 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7346  dep rule "column writable right before column constraint is enforced." did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.360024 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7347  applying dep rule "DEFAULT or ON UPDATE expressions is public after transient compute expression transitions to absent", 0 results found that took 416ns
I241119 22:28:30.360035 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7348  dep rule "DEFAULT or ON UPDATE expressions is public after transient compute expression transitions to absent" did not apply. The first unsatisfied clause is: ‹$transient-compute-expression[Type] = '*scpb.ColumnComputeExpression'›
I241119 22:28:30.360041 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7349  applying dep rule "Final compute expression is always added after transient compute expression", 0 results found that took 416ns
I241119 22:28:30.360054 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7350  dep rule "Final compute expression is always added after transient compute expression" did not apply. The first unsatisfied clause is: ‹$transient-compute-expression[Type] = '*scpb.ColumnComputeExpression'›
I241119 22:28:30.360061 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7351  applying dep rule "ensure columns are in increasing order", 0 results found that took 417ns
I241119 22:28:30.360071 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7352  dep rule "ensure columns are in increasing order" did not apply. The first unsatisfied clause is: ‹$later-column[Type] = '*scpb.Column'›
I241119 22:28:30.360076 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7353  applying dep rule "constraint dependent public right before complex constraint", 0 results found that took 208ns
I241119 22:28:30.360085 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7354  dep rule "constraint dependent public right before complex constraint" did not apply. The first unsatisfied clause is: ‹$dependent[Type] = '*scpb.ConstraintComment'›
I241119 22:28:30.360091 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7355  applying dep rule "simple constraint public right before its dependents", 0 results found that took 292ns
I241119 22:28:30.360101 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7356  dep rule "simple constraint public right before its dependents" did not apply. The first unsatisfied clause is: ‹$simple-constraint[Type] = '*scpb.ColumnNotNull'›
I241119 22:28:30.360106 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7357  applying dep rule "simple constraint visible before name", 0 results found that took 917ns
I241119 22:28:30.360133 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7358  dep rule "simple constraint visible before name" did not apply. The first unsatisfied clause is: ‹$simple-constraint[Type] IN ['*scpb.CheckConstraint', '*scpb.CheckConstraintUnvalidated', '*scpb.ColumnNotNull', '*scpb.ForeignKeyConstraint', '*scpb.ForeignKeyConstraintUnvalidated', '*scpb.UniqueWithoutIndexConstraint', '*scpb.UniqueWithoutIndexConstraintUnvalidated']›
I241119 22:28:30.360143 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7359  applying dep rule "column public before non-index-backed constraint (including hash-sharded) is created", 0 results found that took 208ns
I241119 22:28:30.360153 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7360  dep rule "column public before non-index-backed constraint (including hash-sharded) is created" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.360160 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7361  applying dep rule "index existence precedes index dependents", 0 results found that took 542ns
I241119 22:28:30.360172 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7362  dep rule "index existence precedes index dependents" did not apply. The first unsatisfied clause is: ‹$index[Type] IN ['*scpb.PrimaryIndex', '*scpb.SecondaryIndex']›
I241119 22:28:30.360180 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7363  applying dep rule "temp index existence precedes index dependents", 0 results found that took 291ns
I241119 22:28:30.360190 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7364  dep rule "temp index existence precedes index dependents" did not apply. The first unsatisfied clause is: ‹$index[Type] = '*scpb.TemporaryIndex'›
I241119 22:28:30.360195 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7365  applying dep rule "index dependents exist before index becomes public", 0 results found that took 917ns
I241119 22:28:30.360215 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7366  dep rule "index dependents exist before index becomes public" did not apply. The first unsatisfied clause is: ‹$dependent[Type] IN ['*scpb.IndexColumn', '*scpb.IndexComment', '*scpb.IndexName', '*scpb.IndexPartitioning', '*scpb.IndexZoneConfig', '*scpb.PartitionZoneConfig', '*scpb.SecondaryIndexPartial']›
I241119 22:28:30.360221 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7367  applying dep rule "primary index named right before index becomes public", 0 results found that took 250ns
I241119 22:28:30.360230 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7368  dep rule "primary index named right before index becomes public" did not apply. The first unsatisfied clause is: ‹$index-name[Type] = '*scpb.IndexName'›
I241119 22:28:30.360242 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7369  applying dep rule "secondary index named before public (with index swap)", 0 results found that took 583ns
I241119 22:28:30.360254 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7370  dep rule "secondary index named before public (with index swap)" did not apply. The first unsatisfied clause is: ‹$index-name[Type] = '*scpb.IndexName'›
I241119 22:28:30.360259 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7371  applying dep rule "secondary index named before validation (without index swap)", 0 results found that took 333ns
I241119 22:28:30.360269 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7372  dep rule "secondary index named before validation (without index swap)" did not apply. The first unsatisfied clause is: ‹$index-name[Type] = '*scpb.IndexName'›
I241119 22:28:30.360276 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7373  applying dep rule "temp index is WRITE_ONLY before backfill", 0 results found that took 250ns
I241119 22:28:30.360285 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7374  dep rule "temp index is WRITE_ONLY before backfill" did not apply. The first unsatisfied clause is: ‹$temp[Type] = '*scpb.TemporaryIndex'›
I241119 22:28:30.360290 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7375  applying dep rule "index is MERGED before its temp index starts to disappear", 0 results found that took 625ns
I241119 22:28:30.360301 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7376  dep rule "index is MERGED before its temp index starts to disappear" did not apply. The first unsatisfied clause is: ‹$index[Type] IN ['*scpb.PrimaryIndex', '*scpb.SecondaryIndex']›
I241119 22:28:30.360307 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7377  applying dep rule "temp index disappeared before its master index reaches WRITE_ONLY", 0 results found that took 291ns
I241119 22:28:30.360316 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7378  dep rule "temp index disappeared before its master index reaches WRITE_ONLY" did not apply. The first unsatisfied clause is: ‹$temp[Type] = '*scpb.TemporaryIndex'›
I241119 22:28:30.360321 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7379  applying dep rule "primary index with new columns should exist before secondary indexes", 0 results found that took 500ns
I241119 22:28:30.360330 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7380  dep rule "primary index with new columns should exist before secondary indexes" did not apply. The first unsatisfied clause is: ‹$primary-index[Type] = '*scpb.PrimaryIndex'›
I241119 22:28:30.360336 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7381  applying dep rule "primary index with new columns should exist before temp indexes", 0 results found that took 500ns
I241119 22:28:30.360345 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7382  dep rule "primary index with new columns should exist before temp indexes" did not apply. The first unsatisfied clause is: ‹$primary-index[Type] = '*scpb.PrimaryIndex'›
I241119 22:28:30.360350 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7383  applying dep rule "index-column added to index before index is backfilled", 0 results found that took 250ns
I241119 22:28:30.360359 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7384  dep rule "index-column added to index before index is backfilled" did not apply. The first unsatisfied clause is: ‹$index-column[Type] = '*scpb.IndexColumn'›
I241119 22:28:30.360367 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7385  applying dep rule "index-column added to index before temp index receives writes", 0 results found that took 208ns
I241119 22:28:30.360377 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7386  dep rule "index-column added to index before temp index receives writes" did not apply. The first unsatisfied clause is: ‹$index-column[Type] = '*scpb.IndexColumn'›
I241119 22:28:30.360382 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7387  applying dep rule "column existence precedes index existence", 0 results found that took 292ns
I241119 22:28:30.360391 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7388  dep rule "column existence precedes index existence" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.360395 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7389  applying dep rule "column existence precedes temp index existence", 0 results found that took 209ns
I241119 22:28:30.360404 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7390  dep rule "column existence precedes temp index existence" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.360408 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7391  applying dep rule "column is WRITE_ONLY before temporary index is WRITE_ONLY", 0 results found that took 375ns
I241119 22:28:30.360417 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7392  dep rule "column is WRITE_ONLY before temporary index is WRITE_ONLY" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.360422 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7393  applying dep rule "swapped primary index public before column", 0 results found that took 250ns
I241119 22:28:30.360431 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7394  dep rule "swapped primary index public before column" did not apply. The first unsatisfied clause is: ‹$index[Type] = '*scpb.PrimaryIndex'›
I241119 22:28:30.360438 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7395  applying dep rule "index is ready to be validated before we validate constraint on it", 0 results found that took 333ns
I241119 22:28:30.360448 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7396  dep rule "index is ready to be validated before we validate constraint on it" did not apply. The first unsatisfied clause is: ‹$index[Type] = '*scpb.PrimaryIndex'›
I241119 22:28:30.360456 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7397  applying dep rule "trigger public before its dependents", 0 results found that took 459ns
I241119 22:28:30.360465 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7398  dep rule "trigger public before its dependents" did not apply. The first unsatisfied clause is: ‹$trigger[Type] = '*scpb.Trigger'›
I241119 22:28:30.360469 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7399  applying dep rule "column type update is decomposed as a drop then add", 0 results found that took 208ns
I241119 22:28:30.360478 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7400  dep rule "column type update is decomposed as a drop then add" did not apply. The first unsatisfied clause is: ‹$old-column-type[Type] = '*scpb.ColumnType'›
I241119 22:28:30.360483 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7401  applying dep rule "column type is changed to public after doing validation of a transient check constraint", 0 results found that took 334ns
I241119 22:28:30.360496 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7402  dep rule "column type is changed to public after doing validation of a transient check constraint" did not apply. The first unsatisfied clause is: ‹$transient-check-constraint[Type] = '*scpb.CheckConstraint'›
I241119 22:28:30.360502 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7403  applying dep rule "adding a transient column compute expression moves to 'absent' after PK validation to ensures it's there for the backfill", 0 results found that took 292ns
I241119 22:28:30.360519 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7404  dep rule "adding a transient column compute expression moves to 'absent' after PK validation to ensures it's there for the backfill" did not apply. The first unsatisfied clause is: ‹$primary-index[Type] = '*scpb.PrimaryIndex'›
I241119 22:28:30.360527 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7405  applying dep rule "descriptor existence precedes dependents", 48 results found that took 1.125µs
I241119 22:28:30.360538 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7406  applying dep rule "dependents exist before descriptor becomes public", 44 results found that took 5.25µs
I241119 22:28:30.360542 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7407  applying dep rule "namespace exist before schema parent", 4 results found that took 250ns
I241119 22:28:30.360546 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7408  applying dep rule "function name should be set before parent ids", 0 results found that took 417ns
I241119 22:28:30.360556 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7409  dep rule "function name should be set before parent ids" did not apply. The first unsatisfied clause is: ‹$function-name[Type] = '*scpb.FunctionName'›
I241119 22:28:30.360561 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7410  applying dep rule "column no longer public before dependents", 0 results found that took 292ns
I241119 22:28:30.360570 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7411  dep rule "column no longer public before dependents" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.360575 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7412  applying dep rule "column no longer public before dependents", 0 results found that took 208ns
I241119 22:28:30.360584 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7413  dep rule "column no longer public before dependents" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.360590 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7414  applying dep rule "column no longer public before dependents", 0 results found that took 500ns
I241119 22:28:30.360601 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7415  dep rule "column no longer public before dependents" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.360605 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7416  applying dep rule "column no longer public before dependents", 0 results found that took 208ns
I241119 22:28:30.360614 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7417  dep rule "column no longer public before dependents" did not apply. The first unsatisfied clause is: ‹$column[Type] = '*scpb.Column'›
I241119 22:28:30.360619 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7418  applying dep rule "dependents removed before column", 0 results found that took 958ns
I241119 22:28:30.360642 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7419  dep rule "dependents removed before column" did not apply. The first unsatisfied clause is: ‹$dependent[Type] IN ['*scpb.ColumnComment', '*scpb.ColumnComputeExpression', '*scpb.ColumnDefaultExpression', '*scpb.ColumnName', '*scpb.ColumnNotNull', '*scpb.ColumnOnUpdateExpression', '*scpb.ColumnType', '*scpb.IndexColumn', '*scpb.SequenceOwner']›
I241119 22:28:30.360650 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7420  applying dep rule "dependents removed before column", 0 results found that took 1.083µs
I241119 22:28:30.360674 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7421  dep rule "dependents removed before column" did not apply. The first unsatisfied clause is: ‹$dependent[Type] IN ['*scpb.ColumnComment', '*scpb.ColumnComputeExpression', '*scpb.ColumnDefaultExpression', '*scpb.ColumnName', '*scpb.ColumnNotNull', '*scpb.ColumnOnUpdateExpression', '*scpb.ColumnType', '*scpb.IndexColumn', '*scpb.SequenceOwner']›
I241119 22:28:30.360681 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7422  applying dep rule "dependents removed before column", 0 results found that took 958ns
I241119 22:28:30.360704 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7423  dep rule "dependents removed before column" did not apply. The first unsatisfied clause is: ‹$dependent[Type] IN ['*scpb.ColumnComment', '*scpb.ColumnComputeExpression', '*scpb.ColumnDefaultExpression', '*scpb.ColumnName', '*scpb.ColumnNotNull', '*scpb.ColumnOnUpdateExpression', '*scpb.ColumnType', '*scpb.IndexColumn', '*scpb.SequenceOwner']›
I241119 22:28:30.360711 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7424  applying dep rule "dependents removed before column", 0 results found that took 875ns
I241119 22:28:30.360733 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7425  dep rule "dependents removed before column" did not apply. The first unsatisfied clause is: ‹$dependent[Type] IN ['*scpb.ColumnComment', '*scpb.ColumnComputeExpression', '*scpb.ColumnDefaultExpression', '*scpb.ColumnName', '*scpb.ColumnNotNull', '*scpb.ColumnOnUpdateExpression', '*scpb.ColumnType', '*scpb.IndexColumn', '*scpb.SequenceOwner']›
I241119 22:28:30.360740 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7426  applying dep rule "column type removed before column family", 0 results found that took 209ns
I241119 22:28:30.360755 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7427  dep rule "column type removed before column family" did not apply. The first unsatisfied clause is: ‹$column-type[Type] = '*scpb.ColumnType'›
I241119 22:28:30.360760 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7428  applying dep rule "column type dependents removed right before column type, except if part of a column type alteration ", 0 results found that took 625ns
I241119 22:28:30.360777 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7429  dep rule "column type dependents removed right before column type, except if part of a column type alteration " did not apply. The first unsatisfied clause is: ‹$dependent[Type] IN ['*scpb.ColumnComputeExpression', '*scpb.ColumnDefaultExpression', '*scpb.ColumnOnUpdateExpression', '*scpb.SequenceOwner']›
I241119 22:28:30.360784 2089 sql/schemachanger/scplan/internal/rules/registry.go:54 ⋮ [intExec=set-zone] 7430  applying dep rule "during a column type alterations, column type dependents removed before column type", 0 results found that took 583ns
I241119 22:28:30.360800 2089 sql/schemachanger/scplan/internal/rules/registry.go:68 ⋮ [intExec=set-zone] 7431  dep rule "during a column type alterations, column type dependents removed before column type" did not apply. The first unsatisfied clause is: ‹$dependent[Type] IN ['*scpb.ColumnComputeExpression', '*scpb.ColumnDefaultExpression', '*scpb.ColumnOnUpdateExpression', '*scpb.SequenceOwner']›
